favourites_count,followers_count,statuses_count,friends_count,default_profile,default_profile_image,profile_use_background_image,utc_offset,listed_count,geo_enabled,lang,isFake
13425,342,9284,334,1.0,,1.0,-18000.0,1,,en,0.0
20,670,3997,672,,,1.0,-18000.0,4,1.0,en,0.0
0,2,5,485,,,1.0,,0,,tr,1.0
215,379,15149,296,1.0,,1.0,,0,1.0,en,0.0
1,15,76,289,,,1.0,,0,1.0,es,1.0
0,1,2,24,1.0,,1.0,,0,,en,1.0
293,1368,7089,90,,,,-25200.0,76,,en,0.0
0,21,45,484,1.0,,1.0,,0,,en,1.0
0,2,2,372,1.0,,1.0,,0,,es,1.0
43,6473,99563,588,,,,-14400.0,26,1.0,en,0.0
7048,455,19140,336,,,1.0,-25200.0,0,1.0,en,0.0
0,8,31,259,1.0,,1.0,,0,,en,1.0
110,34,11551,0,,,1.0,-36000.0,3,,en,0.0
110,160,10189,143,,,,-14400.0,1,1.0,en,0.0
0,18,30,247,1.0,,1.0,,0,,en,1.0
125,175,146,219,1.0,,1.0,,1,1.0,en,0.0
2309,135,1157,108,1.0,,1.0,,0,,en,0.0
0,23,48,599,1.0,,1.0,,0,,en,1.0
723,564,13382,169,,,1.0,-18000.0,0,1.0,en,0.0
435,387,32217,948,,,1.0,28800.0,7,1.0,en,0.0
0,28,48,771,1.0,,1.0,,0,,en,1.0
1070,468,19586,155,,,1.0,-18000.0,5,1.0,en,0.0
224,1077,13816,940,,,,-18000.0,2,1.0,en,0.0
0,17,26,325,1.0,,1.0,,0,,en,1.0
230,2338,169631,973,1.0,,1.0,3600.0,79,1.0,en,0.0
960,242,3204,152,1.0,,1.0,,0,1.0,en,0.0
8125,1625,3176,1054,,,1.0,7200.0,4,1.0,es,0.0
1525,293,2413,157,1.0,,1.0,28800.0,1,,en,0.0
0,17,24,233,1.0,,1.0,,0,,en,1.0
6686,204,6900,1339,,,1.0,-10800.0,7,1.0,en,0.0
0,13,26,282,1.0,,1.0,,0,,en,1.0
2518,298,15121,276,1.0,,1.0,,2,1.0,en,0.0
0,2,1,578,1.0,,1.0,-18000.0,0,,en,1.0
1873,1962,80156,1094,,,1.0,-18000.0,7,1.0,en,0.0
0,19,65,808,1.0,,1.0,,0,,en,1.0
54926,7644,45750,359,,,1.0,-25200.0,46,1.0,en,0.0
337,384,22048,667,,,1.0,-14400.0,2,1.0,en,0.0
1,8,2,594,1.0,,1.0,-21600.0,0,,es,1.0
0,11,16,187,1.0,,1.0,,0,,en,1.0
0,12,27,283,1.0,,1.0,,0,,en,1.0
0,6,0,590,1.0,,1.0,,0,,en,1.0
587,189,2520,226,1.0,,1.0,,1,1.0,en,0.0
0,11,14,190,1.0,,1.0,,0,,en,1.0
0,16,37,297,1.0,,1.0,,0,,en,1.0
0,7,0,576,1.0,,1.0,7200.0,0,,fr,1.0
0,7,18,224,1.0,,1.0,,0,,en,1.0
35,49,410,117,1.0,,1.0,,5,,en,0.0
24244,688,25174,566,,,1.0,10800.0,4,1.0,en,0.0
6017,384,6623,131,1.0,,1.0,-18000.0,2,1.0,en-AU,0.0
0,7,4,555,1.0,,1.0,-14400.0,0,,es,1.0
0,8,12,193,1.0,,1.0,,0,,en,1.0
0,18,53,524,1.0,,1.0,,0,,en,1.0
887,1432,73940,592,,,1.0,-25200.0,71,1.0,en,0.0
0,15,24,263,1.0,,1.0,,0,,en,1.0
3196,246,15242,222,1.0,,1.0,,3,,en,0.0
2646,483,26709,539,,,1.0,19800.0,29,1.0,en,0.0
0,27,57,565,1.0,,1.0,,0,,en,1.0
0,17,27,311,1.0,,1.0,,0,,en,1.0
24,146,107,336,,,,,1,,en,0.0
0,12,29,239,1.0,,1.0,,0,,en,1.0
0,0,1,16,1.0,,1.0,,0,,en,1.0
533,160,472,723,1.0,,1.0,,1,,en,0.0
0,20,46,502,1.0,,1.0,,0,,en,1.0
0,3,56,390,,,1.0,-36000.0,0,,en,1.0
1,4,9,567,,,1.0,-21600.0,0,,es,1.0
1217,1030,8160,87,,,1.0,3600.0,8,,en,0.0
3192,369,10171,259,,,1.0,-21600.0,0,1.0,en,0.0
0,8,19,235,1.0,,1.0,,0,,en,1.0
882,1951,10043,750,,,,-14400.0,37,1.0,en,0.0
0,19,36,394,1.0,,1.0,,0,,en,1.0
4837,929,4278,726,1.0,,1.0,,1,,en,0.0
0,11,23,271,1.0,,1.0,,0,,en,1.0
181,174,145,536,,,1.0,,1,1.0,en,0.0
7058,702,11950,367,,,1.0,28800.0,1,1.0,en,0.0
843,951,44807,1011,1.0,,1.0,10800.0,55,,en,0.0
0,27,60,566,1.0,,1.0,,0,,en,1.0
0,16,52,493,1.0,,1.0,,0,,en,1.0
1,8,19,229,1.0,,1.0,,0,,en,1.0
0,7,32,413,1.0,,1.0,3600.0,0,,es,1.0
0,25,51,508,1.0,,1.0,,0,,en,1.0
0,11,28,274,1.0,,1.0,,0,,en,1.0
31856,10545,111434,168,,,,-25200.0,63,,en,0.0
4311,572,15449,481,1.0,,1.0,-18000.0,0,1.0,en,0.0
6043,1468,54850,313,,,1.0,7200.0,13,1.0,en,0.0
1,12,14,569,,,1.0,,0,,en,1.0
4419,597,36701,1202,1.0,,1.0,-18000.0,1,1.0,en,0.0
24675,180,22977,336,,,1.0,-28800.0,7,1.0,en,0.0
0,22,57,518,1.0,,1.0,,0,,en,1.0
46049,4016,82454,314,,,1.0,,44,1.0,en,0.0
857,2554,148445,2308,,,1.0,-25200.0,112,,en,0.0
0,6,2,45,1.0,,1.0,,0,,en,1.0
0,12,23,210,1.0,,1.0,,0,,en,1.0
10225,159,5343,273,1.0,,1.0,,1,1.0,zh-TW,0.0
1,309,188,2002,1.0,,1.0,-10800.0,1,,pt,1.0
1498,640,10740,533,,,1.0,-25200.0,1,1.0,en,0.0
23,3,280,597,1.0,,1.0,,0,,en,1.0
3501,71,10862,181,,,,-25200.0,4,,en,0.0
1,4,1,403,1.0,,1.0,,1,,en,1.0
8414,1469,13101,1152,,,1.0,-18000.0,78,1.0,en,0.0
0,21,42,609,1.0,,1.0,,0,,en,1.0
0,16,24,268,1.0,,1.0,,0,,en,1.0
0,17,27,499,1.0,,1.0,,0,,en,1.0
4043,777,19764,587,,,,-25200.0,1,1.0,en,0.0
2901,240,4834,175,,,1.0,-28800.0,1,1.0,en,0.0
4560,375,6931,298,1.0,,1.0,,0,1.0,en,0.0
454,67,881,53,1.0,,1.0,,1,1.0,en,0.0
717,1097,78449,632,,,1.0,-25200.0,87,,en,0.0
0,22,44,572,1.0,,1.0,,0,,en,1.0
7636,592,6747,254,,,1.0,3600.0,3,1.0,es,0.0
599,21,652,37,,,,,0,,da,0.0
3022,361,25245,349,,,1.0,-21600.0,6,1.0,en,0.0
0,12,22,235,1.0,,1.0,,0,,en,1.0
2426,147,2321,85,,,1.0,46800.0,0,,en,0.0
0,1,2,30,1.0,,1.0,,0,,en,1.0
336,139,2308,322,,,1.0,28800.0,0,1.0,en,0.0
1,1,17,404,1.0,,1.0,,0,1.0,en,1.0
0,20,21,240,1.0,,1.0,,0,,en,1.0
5834,342,5998,340,1.0,,1.0,-10800.0,0,,en,0.0
0,10,20,206,1.0,,1.0,,0,,en,1.0
16802,1232,26486,270,,,1.0,7200.0,14,1.0,en,0.0
94472,5203,57566,957,,,1.0,7200.0,175,,es,0.0
876,82,3496,64,1.0,,1.0,,0,1.0,en,0.0
1,146,9662,21,1.0,1.0,1.0,19800.0,0,,en,0.0
0,8,15,191,1.0,,1.0,,0,,en,1.0
0,6,21,189,1.0,,1.0,,0,,en,1.0
5781,146,18295,80,,,1.0,-25200.0,4,1.0,en,0.0
0,10,12,184,1.0,,1.0,,0,,en,1.0
19063,1370,53383,235,,,1.0,32400.0,48,1.0,en,0.0
0,15,55,498,1.0,,1.0,,0,,en,1.0
0,13,29,261,1.0,,1.0,,0,,en,1.0
0,13,40,706,1.0,,1.0,,0,1.0,en,1.0
3,183,904,474,,,,-7200.0,10,,en,0.0
0,80,224,1124,,,1.0,-18000.0,1,1.0,es,1.0
75,109,359,136,,,,14400.0,7,1.0,en,0.0
0,11,2,954,1.0,,1.0,,0,,en,1.0
1813,296,16780,408,,,1.0,-36000.0,5,,en,0.0
0,16,51,375,1.0,,1.0,,0,,en,1.0
0,11,14,205,1.0,,1.0,,0,,en,1.0
4208,324,9899,196,,,1.0,,2,1.0,en,0.0
0,13,18,206,1.0,,1.0,,0,,en,1.0
12887,12739,15753,12697,,,1.0,-18000.0,21,1.0,en,0.0
91,40,2216,53,1.0,,1.0,32400.0,2,1.0,ja,0.0
0,12,16,182,1.0,,1.0,,0,,en,1.0
0,16,20,176,1.0,,1.0,,0,,en,1.0
1993,227,6250,453,,,1.0,-21600.0,1,1.0,en,0.0
0,14,21,273,1.0,,1.0,,0,,en,1.0
5897,821,22496,552,,,1.0,-14400.0,29,,en,0.0
2978,2256,17099,447,,,1.0,10800.0,15,1.0,en,0.0
0,17,32,319,1.0,,1.0,,0,,en,1.0
212,101,1508,166,,,1.0,-10800.0,0,1.0,en,0.0
969,333,11242,379,,,1.0,-14400.0,9,1.0,en,0.0
1177,53,911,272,,,1.0,7200.0,1,,sv,0.0
0,23,32,352,1.0,,1.0,,0,,en,1.0
3994,888,30109,1813,,,,7200.0,11,,en,0.0
0,9,20,205,1.0,,1.0,,0,,en,1.0
0,4,25,215,1.0,,1.0,,0,,en,1.0
3766,1234,18357,442,,,1.0,28800.0,4,,en,0.0
0,1,2,335,1.0,,1.0,-14400.0,0,,es,1.0
0,26,52,398,1.0,,1.0,,0,,en,1.0
0,17,30,276,1.0,,1.0,,0,,en,1.0
0,21,93,345,,,1.0,,1,,en,1.0
2951,135,3833,327,,,,28800.0,2,,en,0.0
0,7,9,435,1.0,,1.0,,0,,en,1.0
109,290,5124,200,,,1.0,18000.0,2,,en,0.0
0,9,22,216,1.0,,1.0,,0,,en,1.0
4399,459,5077,389,1.0,,1.0,-14400.0,0,1.0,en,0.0
0,17,32,336,1.0,,1.0,,0,,en,1.0
0,103,86156,9,1.0,,1.0,,4,,en,0.0
4279,1087,9510,1096,1.0,,1.0,-21600.0,0,1.0,en,0.0
99,113,2111,329,1.0,,1.0,,3,,en,0.0
895,228,2491,406,,,1.0,-25200.0,0,,en,0.0
0,7,3,575,,,1.0,-10800.0,0,,en,1.0
3835,3342,29304,186,,,1.0,28800.0,46,,en,0.0
0,11,39,317,1.0,,1.0,,0,,en,1.0
414,275,1138,215,1.0,,1.0,,0,,en,0.0
0,16,18,191,1.0,,1.0,,0,,en,1.0
0,12,42,535,1.0,,1.0,,0,,en,1.0
0,12,19,190,1.0,,1.0,,0,,en,1.0
744,158,2323,152,,,,,3,1.0,en,0.0
95,298,5609,386,,,1.0,43200.0,23,1.0,en,0.0
0,17,61,610,1.0,,1.0,,0,,en,1.0
0,9,18,211,1.0,,1.0,,0,,en,1.0
0,4,5,476,,,1.0,,0,,en,1.0
0,18,50,333,1.0,,1.0,,0,,en,1.0
0,9,42,333,1.0,,1.0,,0,,en,1.0
869,184,3681,166,1.0,,1.0,,0,1.0,en,0.0
8,28,63,172,,,,,0,,en,0.0
4363,1753,22435,789,,,1.0,3600.0,8,1.0,en,0.0
607,3174,41690,772,,,1.0,20700.0,57,1.0,en,0.0
311,227,10665,691,,,1.0,,3,1.0,en,0.0
0,4,3,515,1.0,,1.0,,0,,en,1.0
463,124,774,176,,,,,1,,en,0.0
0,3,5,476,,,1.0,-18000.0,0,,es,1.0
1206,144,1186,193,,,1.0,28800.0,0,,en-gb,0.0
3,1948,10354,2096,,,1.0,-25200.0,88,,en,0.0
0,15,623,618,,,1.0,-18000.0,0,1.0,es,1.0
142,166,2698,346,,,1.0,14400.0,5,,en,0.0
22,16,438,126,,,1.0,-36000.0,3,,en,0.0
0,6,17,204,1.0,,1.0,,0,,en,1.0
0,7,21,213,1.0,,1.0,,0,,en,1.0
10127,586,25541,297,,,1.0,28800.0,0,1.0,en,0.0
7487,1069,14869,1009,,,,-7200.0,8,1.0,en,0.0
20,10,899,695,,,1.0,25200.0,0,1.0,id,1.0
9166,785,15674,550,,,1.0,-7200.0,8,1.0,en,0.0
0,172,691,874,1.0,,1.0,,2,,en,1.0
25,33,272,98,,,1.0,-18000.0,1,,en,0.0
1555,1204,25637,1711,,,1.0,-18000.0,71,1.0,en,0.0
0,124,98,100,1.0,,1.0,19800.0,1,1.0,en,0.0
348,808,30800,635,,,1.0,-18000.0,1,1.0,en,0.0
4376,1155,14018,809,,,1.0,28800.0,3,1.0,en,0.0
10,1,29,523,1.0,,1.0,,0,,en,1.0
9562,2844,73443,1861,,,1.0,-25200.0,71,1.0,en,0.0
1,15,201,589,1.0,,1.0,,0,,en,1.0
74,155,890,536,,,1.0,7200.0,4,,en,0.0
0,7,24,214,1.0,,1.0,,0,,en,1.0
3080,266,14197,687,,,1.0,-25200.0,0,,en,0.0
0,16,21,288,1.0,,1.0,,0,,en,1.0
932,1760,31077,30,,,1.0,21600.0,26,1.0,en,0.0
12957,273,16424,121,,,1.0,-25200.0,0,1.0,en,0.0
43,62,81,81,,,,,0,1.0,en,0.0
0,11,19,185,1.0,,1.0,,0,,en,1.0
360,225,1202,441,,,1.0,7200.0,1,1.0,es,0.0
0,1,1,21,1.0,,1.0,,0,,en,1.0
0,22,70,639,1.0,,1.0,,0,,en,1.0
0,20,57,636,1.0,,1.0,,0,,en,1.0
0,18,49,501,1.0,,1.0,,0,,en,1.0
0,14,548,410,1.0,,1.0,-25200.0,0,1.0,es,1.0
49185,1247,14046,740,,,,,2,1.0,en,0.0
27,3,80,50,,,1.0,10800.0,0,1.0,ru,0.0
168,506,12512,527,,,1.0,18000.0,27,1.0,en,0.0
15647,1495,43857,1019,,,1.0,-25200.0,5,1.0,en,0.0
1,27,41,650,1.0,,1.0,0.0,0,1.0,en,1.0
0,18,35,421,1.0,,1.0,,0,,en,1.0
0,19,20,630,,,1.0,,1,,pt,1.0
2239,243,3583,623,,,,-14400.0,1,1.0,en,0.0
0,9,29,197,1.0,,1.0,,0,,en,1.0
0,14,26,314,1.0,,1.0,,0,,en,1.0
1416,242,3856,233,1.0,,1.0,-28800.0,0,1.0,en,0.0
0,12,20,159,1.0,,1.0,,0,,en,1.0
2791,70,861,142,1.0,,1.0,,0,,en,0.0
0,25,44,400,1.0,,1.0,,0,,en,1.0
61,60,987,521,,,,10800.0,1,1.0,en,1.0
0,7,9,571,1.0,,1.0,3600.0,0,1.0,en,1.0
1143,520,1382,1302,1.0,,1.0,,1,,en,0.0
3299,243,14256,97,,,1.0,-18000.0,1,1.0,en,0.0
15,12,73,15,,,1.0,28800.0,1,,zh-tw,0.0
0,26,44,595,1.0,,1.0,,0,,en,1.0
0,8,0,522,1.0,,1.0,-21600.0,0,,en,1.0
179,38,71,28,1.0,,1.0,,0,1.0,en,0.0
14,571,784,1991,,,1.0,-21600.0,11,1.0,es,0.0
675,5273,53081,3059,,,1.0,-25200.0,7,1.0,en,0.0
0,2,11,478,1.0,,1.0,,0,,en,1.0
1206,557,46788,193,,,1.0,19800.0,21,1.0,en,0.0
0,4,15,205,1.0,,1.0,,0,,en,1.0
0,7,12,538,1.0,,1.0,,0,,en,1.0
1946,582,10292,575,,,1.0,28800.0,0,1.0,en,0.0
1064,1101,14140,1135,,,1.0,-18000.0,36,1.0,en,0.0
1385,180,18366,548,,,1.0,28800.0,6,1.0,en,0.0
0,6,24,459,,,1.0,,0,,en,1.0
0,26,58,648,1.0,,1.0,,0,,en,1.0
7,14,7,581,1.0,,1.0,,0,1.0,es,1.0
0,6,15,208,1.0,,1.0,,0,,en,1.0
0,26,114,1098,1.0,,1.0,,0,,en,1.0
644,88,1478,207,1.0,,1.0,-14400.0,1,1.0,en,0.0
0,24,41,431,1.0,,1.0,,0,,en,1.0
0,0,2,15,1.0,,1.0,,0,,en,1.0
3204,875,9996,563,1.0,,1.0,,0,,en,0.0
0,13,38,391,1.0,,1.0,,0,,en,1.0
888,222,2939,155,1.0,,1.0,,0,1.0,pt,0.0
0,17,24,288,1.0,,1.0,,0,,en,1.0
74,364,2216,376,1.0,,1.0,-36000.0,17,1.0,en,0.0
2,11,23,218,1.0,,1.0,,0,,en,1.0
0,7,25,528,1.0,,1.0,,0,,pt,1.0
28,188,25739,180,,,,28800.0,0,1.0,en,0.0
0,18,28,350,1.0,,1.0,,0,,en,1.0
3692,151,7409,150,,,1.0,-25200.0,1,,en,0.0
6801,951,13449,426,1.0,,1.0,,1,1.0,en,0.0
0,13,18,212,1.0,,1.0,,0,,en,1.0
302,78,1826,712,,,1.0,-28800.0,1,1.0,en,0.0
1,16,22,263,1.0,,1.0,,0,,en,1.0
0,15,50,508,1.0,,1.0,,0,,en,1.0
89,274,1506,482,,,1.0,7200.0,5,1.0,en,0.0
6879,169,10423,313,1.0,,1.0,7200.0,1,,es,0.0
0,9,23,222,1.0,,1.0,,0,,en,1.0
0,10,25,248,1.0,,1.0,,0,,en,1.0
0,3,199,598,,,1.0,14400.0,0,,ru,1.0
1276,1028,2521,97,1.0,,1.0,,10,,en,0.0
0,7,4,446,1.0,,1.0,,0,,es,1.0
7338,491,22317,226,,,1.0,-25200.0,6,1.0,en,0.0
3501,4217,10436,4200,,,1.0,10800.0,9,1.0,el,0.0
0,18,41,333,1.0,,1.0,,0,,en,1.0
0,12,12,256,1.0,,1.0,,0,,en,1.0
6348,179,3575,249,,,1.0,-25200.0,2,,en,0.0
0,13,34,237,1.0,,1.0,,0,,en,1.0
0,31,24,556,1.0,,1.0,,0,1.0,en,1.0
0,1,27,412,1.0,,1.0,-21600.0,0,1.0,en,1.0
0,16,17,229,1.0,,1.0,,0,,en,1.0
19,52287,62631,209,,,1.0,-18000.0,1342,,en,0.0
0,15,27,294,1.0,,1.0,,0,,en,1.0
0,8,24,199,1.0,,1.0,,0,,en,1.0
0,7,16,215,1.0,,1.0,,0,,en,1.0
2561,705,8153,580,,,1.0,-14400.0,3,1.0,en,0.0
97934,1017,9417,1904,1.0,,1.0,-14400.0,22,1.0,en,0.0
0,28,61,530,1.0,,1.0,,0,,en,1.0
0,3,4,425,1.0,,1.0,,0,,en,1.0
0,16,362,99,,,1.0,28800.0,0,,en,0.0
351,1201,11688,1191,,,1.0,43200.0,61,1.0,en,0.0
0,24,56,507,1.0,,1.0,,0,,en,1.0
7440,258,3914,564,,,1.0,,6,1.0,en,0.0
61,53,291,137,1.0,,1.0,,0,1.0,es,0.0
10,2,93,517,1.0,,1.0,,0,,es,1.0
66,87,1523,195,1.0,,1.0,,3,1.0,en,0.0
0,109,90,425,,,1.0,19800.0,0,1.0,en,1.0
0,11,25,242,1.0,,1.0,,0,,en,1.0
0,30,158,1221,1.0,,1.0,,0,,en,1.0
0,8,32,291,1.0,,1.0,,0,,en,1.0
2,12,19,192,1.0,,1.0,,0,,en,1.0
1518,9328,140056,5537,,,1.0,3600.0,109,1.0,en,0.0
3779,97,596,125,1.0,,1.0,,0,1.0,en,0.0
0,6,3,408,1.0,,1.0,,0,,es,1.0
0,16,23,199,1.0,,1.0,,0,,en,1.0
284,243,360,886,,,,-18000.0,2,,en,0.0
34,384,1156,262,1.0,,1.0,19800.0,14,1.0,en,0.0
0,13,19,278,1.0,,1.0,,0,,en,1.0
0,16,23,211,1.0,,1.0,,0,,en,1.0
0,7,20,188,1.0,,1.0,,0,,en,1.0
1749,442,3807,414,1.0,,1.0,,5,1.0,en,0.0
1050,137,409,242,1.0,,1.0,-18000.0,3,1.0,en,0.0
440,315,1277,253,1.0,,1.0,,1,1.0,en,0.0
5726,183,13186,222,,,,28800.0,2,,en,0.0
604,46,711,31,1.0,,1.0,,0,1.0,en,0.0
473,148,468,523,,,1.0,28800.0,0,1.0,en,0.0
0,3,0,584,1.0,,1.0,,0,,en,1.0
0,24,69,645,1.0,,1.0,,0,,en,1.0
0,0,2,31,1.0,,1.0,,0,,en,1.0
0,14,25,260,1.0,,1.0,,0,,en,1.0
0,13,24,283,1.0,,1.0,,0,,en,1.0
0,3,16,406,1.0,,1.0,-10800.0,0,,en,1.0
0,15,31,261,1.0,,1.0,,0,,en,1.0
4002,816,6095,643,1.0,,1.0,,3,1.0,en,0.0
0,26,54,629,1.0,,1.0,,0,,en,1.0
0,1,31,301,1.0,,1.0,,0,,en,1.0
6893,1307,54639,319,,,1.0,-18000.0,12,,en,0.0
0,7,21,196,1.0,,1.0,,0,,en,1.0
18322,864,29531,574,,,1.0,-14400.0,1,1.0,en,0.0
396,81,703,140,,,,,0,1.0,en,0.0
7,6,1,234,1.0,,1.0,,0,,es,1.0
0,2,1,19,1.0,,1.0,,0,,en,1.0
0,11,19,215,1.0,,1.0,,0,,en,1.0
0,15,18,258,1.0,,1.0,,0,,en,1.0
16,1102,6325,1,,,1.0,,16,,en,0.0
0,16,57,631,1.0,,1.0,,0,,en,1.0
0,20,89,850,1.0,,1.0,,0,,en,1.0
0,16,14,414,,,1.0,25200.0,0,1.0,en,1.0
0,9,0,595,1.0,,1.0,,0,,en,1.0
2976,205,5142,397,,,1.0,19800.0,0,1.0,en,0.0
0,9,16,240,1.0,,1.0,,0,,en,1.0
0,10,21,224,1.0,,1.0,,0,,en,1.0
0,7,18,219,1.0,,1.0,,0,,en,1.0
0,14,21,177,1.0,,1.0,,0,,en,1.0
2163,270,1518,264,1.0,,1.0,-28800.0,6,,en,0.0
8895,1800,28548,1950,1.0,,1.0,,14,1.0,en,0.0
0,8,21,205,1.0,,1.0,,0,,en,1.0
0,7,23,198,1.0,,1.0,,0,,en,1.0
1,19,3,567,,,1.0,-36000.0,0,,es,1.0
728,152,6715,339,,,1.0,14400.0,2,1.0,en,0.0
1553,1380,13001,1232,,,1.0,28800.0,2,1.0,en,0.0
1194,267,2467,342,1.0,,1.0,,0,,en,0.0
0,9,24,265,1.0,,1.0,,0,,en,1.0
1454,189,2287,187,1.0,,1.0,,0,,en,0.0
0,22,28,279,1.0,,1.0,,0,,en,1.0
740,143,7184,124,,,1.0,-18000.0,0,1.0,es,0.0
0,24,59,619,1.0,,1.0,,0,,en,1.0
10911,1158,16534,1999,,,1.0,-18000.0,25,,en,0.0
0,10,20,220,1.0,,1.0,,0,,en,1.0
0,19,51,511,1.0,,1.0,,0,,en,1.0
0,18,29,325,1.0,,1.0,,0,,en,1.0
1853,268,75414,530,,,1.0,28800.0,6,1.0,en,0.0
2749,572,28957,561,,,1.0,-14400.0,7,,en,0.0
0,8,17,190,1.0,,1.0,,0,,en,1.0
44,26,341,16,1.0,,1.0,-18000.0,0,,en,0.0
114,150,365,77,1.0,,1.0,-18000.0,1,,en,0.0
1607,1651,3547,1754,,,1.0,,4,1.0,en,0.0
0,58,13,814,,,1.0,-10800.0,0,,pt,1.0
4,4,3,500,1.0,,1.0,,0,,en,1.0
1038,545,1776,458,1.0,,1.0,,0,,en,0.0
0,8,31,252,1.0,,1.0,,0,,en,1.0
2461,252,856,271,1.0,,1.0,,0,,en,0.0
0,18,34,333,1.0,,1.0,,0,,en,1.0
0,865,14537,250,,,1.0,14400.0,20,1.0,ru,0.0
19271,863,7259,819,,,1.0,28800.0,5,,en,0.0
0,14,3,363,,,1.0,,0,,es,1.0
9428,6624,86520,234,,,1.0,25200.0,3,1.0,id,0.0
0,5,15,170,1.0,,1.0,,0,,en,1.0
17,31,57,117,,,1.0,-14400.0,0,,es,0.0
11363,622,57613,475,,,1.0,-25200.0,15,1.0,en,0.0
1662,66,1891,76,,,1.0,-25200.0,1,1.0,en,0.0
109,7,66,208,,,1.0,28800.0,0,1.0,en,0.0
179,138,8179,276,,,1.0,-28800.0,3,1.0,en,0.0
0,10,24,259,1.0,,1.0,,0,,en,1.0
10208,1972,91240,1122,,,1.0,-18000.0,51,1.0,en,0.0
2598,192,1089,521,1.0,,1.0,,0,,en,0.0
5209,351,6497,264,1.0,,1.0,,0,1.0,en,0.0
75,79,4130,264,,,1.0,18000.0,2,,en,0.0
5095,41,503,141,,,,-18000.0,0,,en,0.0
0,4,2,336,1.0,,1.0,,0,,en,1.0
168,392,8316,261,,,1.0,28800.0,2,1.0,en,0.0
0,0,2,16,1.0,,1.0,,0,,en,1.0
86,230,2648,501,,,1.0,19800.0,4,1.0,en,0.0
4088,285,9156,205,,,,,1,1.0,en,0.0
880,1059,78147,713,1.0,,1.0,3600.0,42,1.0,en,0.0
6059,806,4251,659,1.0,,1.0,,1,1.0,en,0.0
487,243,19061,241,1.0,,1.0,,22,,en,0.0
0,10,17,214,1.0,,1.0,,0,,en,1.0
676,1454,3505,1998,,,1.0,-25200.0,7,1.0,en,0.0
0,14,48,361,1.0,,1.0,,0,,en,1.0
0,2,1,22,1.0,,1.0,,0,,en,1.0
0,13,21,232,1.0,,1.0,,0,,en,1.0
0,17,20,304,1.0,,1.0,,0,,en,1.0
0,2,0,600,1.0,,1.0,,0,,en,1.0
0,525,110996,166,,,,32400.0,41,1.0,en,0.0
0,16,24,224,1.0,,1.0,,0,,en,1.0
0,13,28,223,1.0,,1.0,,0,,en,1.0
1638,23,453,147,1.0,,1.0,-25200.0,2,,en,0.0
1297,348,11859,317,,,1.0,-14400.0,0,,en,0.0
0,0,2,38,1.0,,1.0,,0,,en,1.0
2611,46,6758,157,,,1.0,28800.0,2,,en,0.0
0,13,33,341,1.0,,1.0,,0,,en,1.0
0,8,14,193,1.0,,1.0,,0,,en,1.0
4574,1580,14483,262,,,,-25200.0,7,,en,0.0
0,9,19,203,1.0,,1.0,,0,,en,1.0
1861,656,10964,575,,,1.0,,53,1.0,en,0.0
1596,535,8303,375,,,1.0,-25200.0,11,1.0,en,0.0
0,3,1,543,1.0,,1.0,-10800.0,0,,es,1.0
0,3,2,24,1.0,,1.0,,0,,en,1.0
0,24,59,582,1.0,,1.0,,0,,en,1.0
0,13,57,568,1.0,,1.0,,0,,en,1.0
100,178,1503,174,1.0,,1.0,19800.0,8,1.0,en,0.0
4,13,25,85,,,1.0,46800.0,0,,en,0.0
1048,151,2317,472,,,1.0,7200.0,5,,es,0.0
0,42,135,55,,,,,1,1.0,en,0.0
1137,51,843,42,1.0,,1.0,7200.0,0,1.0,en,0.0
306,267,14611,459,,,,43200.0,8,1.0,en,0.0
37,132,2755,174,,,1.0,-14400.0,3,1.0,en,0.0
7,142,195,391,,,,19800.0,4,,en,0.0
1,339,18306,124,,,,-7200.0,6,1.0,en,0.0
0,86,56,650,,,1.0,,0,1.0,en,1.0
6,32,4282,114,,,1.0,-14400.0,3,,en,0.0
483,541,8652,467,,,1.0,-25200.0,26,1.0,en,0.0
0,16,52,573,1.0,,1.0,,0,,en,1.0
241,118,1307,399,,,1.0,,1,1.0,en,0.0
0,3,0,527,1.0,,1.0,,0,,en,1.0
0,11,13,180,1.0,,1.0,,0,,en,1.0
3173,247,5194,177,,,1.0,-18000.0,0,1.0,en,0.0
0,7,13,168,1.0,,1.0,,0,,en,1.0
0,6,20,211,1.0,,1.0,,0,,en,1.0
3107,853,62378,875,,,1.0,-25200.0,16,1.0,en,0.0
38,139,1249,466,,,1.0,43200.0,0,1.0,en,0.0
0,16,30,308,1.0,,1.0,,0,,en,1.0
9,46,55,514,1.0,,1.0,,0,,es,1.0
0,13,24,229,1.0,,1.0,,0,,en,1.0
0,18,726,1005,1.0,,1.0,,0,,en,1.0
0,10,20,214,1.0,,1.0,,0,,en,1.0
0,27,29,361,1.0,,1.0,,0,,en,1.0
0,12,34,346,1.0,,1.0,,0,,en,1.0
1,2,97,11,1.0,,1.0,,0,1.0,en,0.0
0,11,3,613,1.0,,1.0,,0,,es,1.0
9321,1361,53749,1492,,,1.0,32400.0,80,1.0,en,0.0
1043,4910,1960,1675,,,1.0,-25200.0,22,1.0,en,0.0
379,551,549,811,1.0,,1.0,-25200.0,0,,en,0.0
28,41,89,284,,,,,1,1.0,en,0.0
